"В задании не совсем верно определена аудитория. Письмо придёт не всем пользователям Почты, а только подписчикам Яндекс.Плюс, которые пользуются другими сервисами Яндекса, но в Музыку не заходят или заходили давно.""на обслуживании малых производств собаку съела"" - это ли не враньё, от которого вы так открещивались в первых уроках? неизбежные ошибки роста клиент простит новичку, понимая, на что идет, но от тех же ошибок понтовой компании - его будет бомбить в соц. сетях.А чем плохо описание цели текста про железки? Нам ж нужна новая аудитория и т п. Может мы вообще честно скажем, что недавно на рынке. Мы тоже не можем съесть собаку еще на этом,а зацепить новых людей и подводить к целевому действию - это хорошо..В этой задачке так много «но». Если автор, дизайнер и корректор сидят за соседним столом, а письмо и посты маленькие, то почему бы все-таки не показать? Корректура сейчас нужна практически всегда - везде очень много ошибок, особенно грамматических. Плюс учитывать важность этого параметра для аудитории. Для отдельных форматов можно не заморачиваться. По условиям этой задачи, потенциальные участники вебинара могут быть чувствительны к этому вопросу (неграмотный текст - неграмотный специалист).Даже если нужно срочно, нельзя забивать на вычитку и проверку верстки — а вдруг копирайтер забудет какую-нибудь важную деталь? поэтому с двумя вариантами я не согласнаПрочитала и сразу выпрямилась.мне кажется задача ""хотим снизить нагрузку на тех.поддержку"" слишком общая, и ее можно добиться разными способами. Да еще и придется измерять как то эффективность этих способов. И способы могут быть разными, к примеру можно, написать что то такое, после чего клиент перестанет пользоваться продуктом, формально задача "" снизить нагрузку на тех. поддержку"" будет выполнена. Можно так дооптимизироваться, что у всех нагрузка пропадетДумаю, если планируются инструкции по системе, то лучше их готовить в паре с дизайнером. Потому что он может продублировать или даже заменить часть текста с помощью пометок на самих картинках. Например, он может подготовить скриншот интерфейса, нарисовать поверх стрелку и написать, что такая-то кнопка делает то-то и то-то.",negative
"Судя по баллам - нужно было не так)В последнем ни один из вариантов. Я считаю, что не каждому человеку хватит ума и желания понять, что вы хотите донести, и еще и использоваться потом это в деле. Но очень уж высокопарно это написано.",negative
"Страховой агент читает от и до, три раза! В такого размера группе коллег наверняка найдутся желающие повыеживаться в комментах. Или - люди, которые хотят разобраться. Комментарии неизбежны. Желающие найти повод для комментариев будут. И условие задачи вполне может подразумевать первую встречу с замечательной настороженной группой. Если хотите предусмотренного ответа добавьте инфы в задание: типа вы постоянно ведете",negative
"Хотя компания и организует ярмарку каждый год, выпускники каждый раз новые, и они скорее всего нас не знают и не участвовали в предыдуших ярмарках (потому что не были выпускниками), поэтому кредита доверия нет.Выпускники обычно ценят выверты со скрытыми цитатами и отсылками больше, чем замотанные жизнью взрослые, которым нужно давать максимально очищенную информацию. А университетская литература обычно изобилует сложными грамматическими конструкциями и прилично объемная, поэтому со сложными предложениями и талмудами им легче, чем взрослым.Верю, что люди, окончившие университеты, неглупы и понимают с первого раза.",negative
"Вот насчет повода для высказываний (в комментариях или в курилке) - мне подумалось, что как раз если что-то зацепит, то последует действие (посещение ярмарки). К тому же курилка - не для современных выпускников, мне кажется, что они в большинстве за ЗОЖ)).И как они смогут оставить комментарий к сайту? Это же не страница в соцсети.",negative
"Может, я не поняла, в чем разница между пищей для размышления и поводом для высказывания, но тут снова с вами не согласна. Мне кажется, что ярмарка вакансий — это сугубо практическая информация для размышления и приложения к делу, а не пост в фейсбуке или спорная инициатива правительства",negative
"А почему не ""Знакомая аудитория, лучше придерживаться стандартного формата"" и ""Новая аудитория, можно поэкспериментировать""? В этих двух вариантах ответа смешано теплое и мягкое, по-моему.",negative
"Аудитория - это же желающие получить работу у вас! Они и на сайт пришли, чтобы узнать о мероприятии. Значит ждут конкретных указаний, и им достаточно сказать один раз - они же внимательно читают, сознательно сюда пришли. Да, надо проще, но может кто-то и оценит скрытые  цитаты, а вам такие больше подойдут, что вы их отталкиваете.",negative
"А я думала, выпускники приходят на ярмарку вакансий не просто поглазеть, а устроиться. Поэтому сайт для них будет пищей для размышления, разве нет?",negative
"Дважды прочла, но с подсказкой поняла одно: всегда можно выкрутится и написать хороший текст. Вот только вопрос, а как вы пришли к такой формулировке задания?",negative
"Возможно, у меня перед глазами совсем другой образ инженера-железнодорожника...Из постановки задачи и меня сложилось следующее впечатление: - Тема доклада инженерам не знакома. Может их вообще туда силой нагнали? - ""Человек из цетнрального офиса"" для инженера из Воронежа - это скорее всего не ""свой"" человек. - Тема и так новая, снабжать ее цитатами и скрытыми смыслами - рисковать тем, что не донесешь главную мысль. - Чтение для инженера - скорее всего не напряг. Но вот чтение сложного текста на презентации - это напряг для любого зрителя.",negative
"Думаю, что инженеры больше ценят четкость и ясность, чем литературные экзерсисы в виде отсылок и скрытых цитат. Ну и пространные тексты со сложными конструкциями читать более лениво, даже если ты к ним привык.",negative
"Если это профессиональная конференция, аудитории интересно научиться чему-то новому, узнать решение своих задач. Кто-то, конечно, обязательно использует выступление как повод, но мне не кажется, что это единственный и доминирующий вариант.О скрытых отсылках: если аудитория незнакомая, разве мы можем быть уверены, что они заметят скрытые цитаты?",negative
"Участники конференции - инженеры-практики, тема доклада - нововведения, с которыми участники, скорее всего не встречались. Поэтому им надо а) повторять несколько раз основные мысли и б) попроще, подоходчивее. И не надо тратить время (свое и их) на скрытые цитаты. А насчет ""пищи для размышлений"" - вообще не в тему: их послали на конференцию :).",negative
"Что-то я совсем не поняла, что нужно сделать в этом задании. Например, в первом варианте есть выбор между старой и новой аудиториями. А почему нельзя от лица РЖД экспериментировать с новой аудиторией?",negative
"По результата деятельности - опечатка, наверное?",negative
"Странно, а вот нюхалка на живые фразы у меня либо маленькая, либо я не совсем понимаю",negative
На Дурове ссылка на сайт конфет.,negative
Я вот как раз таки любительница читать комментарии на Яндекс Маркете и всегда смотрю на номер модели и ее цену.,negative
"Не очень понятно, что за негативная статья и где и кем она написана. Соответственно, неясно, кто пишет комментарий. Буду считать, что пишет пользователь обыкновенный.",negative
"Тут конечно кто как с креативным кластером общается) я больше коллеге бы задвинула про будьте любезны, а ""едрить твоего кота"" определила бы креативным",negative
"Не равноположенные заголовки: Письмо коллеге и Арендаторы, Гости. Тогда просто Коллега. Как адресат.",negative
"Комбинировала по-всякому смеха ради, очень хохоталась:)",positive
"Ой, ""с целью недопущения распространения"" - их же где-то специально учат такому, да?У нас в БЦ точно такие объявления висят в дамских уборных - ""с целью недопущения засорения""",positive
ЧПХ - это прекрасно! Ахаххахаха))),positive
"Это не совсем формат, это тип текста.",negative
"Фрагмент «Пожалуйста, посмотрите и прокомментируйте» (именно как фрагмент) может относиться и к требованиям к соискателю на должность, если вакансия содержит тестовое задание. Хотя вот сейчас написала и поняла, что вряд ли тестовое поместят в блок с требованиями.",negative
Не поняла задания Заказчик не всегда прав. Наша фирма - исполнитель? Для кого писать резюме созвона? Для заказчика?,negative
"До-придумывать оказалось увлекательно, только непривычно (после стольких-то лет по шаблонам!) Очень хорошее задание, спасибо:)",positive
"По ""Заказчик не всегда прав"": не очень понятно, что требуется, ответить на вопрос ""да?"" или написать резюме встречи с заказчиком.",negative
"Лично меня не смущает официоз в объявлениях в БЦ-КЦ и т.п. Напротив, у них есть узнаваемый канцелярский стиль, и все, кто отвечает за порядок в офисах и магазинах (офис-менеджеры, администраторы) узнают, что эта инфа для них. Вот не понимаю, когда просят сделать ""вкусный текст"" с юморком для объявления в бизнес-центре. Ну ок, один раз вау-эффект будет (все поржут), но потом замучаешься с этим креативом... К чему это я? :)) К тому, что выбрала пару стандартизованных форумлировок как самые приятные :)",negative
"Боги, ну почему же так волнуешься на первом задании? Как будто сейчас придет собака Павлова и откусит нос.",positive
